N,P,K,temperature,humidity,ph,rainfall,crop,soil,season,water,market_price
99.4,38.8,43.8,37.0,87.4,7.1,103.46365541576816,33,11,1,1275.2,3650
77.2,36.7,35.2,33.9,85.5,7.0,103.46365541576816,33,6,1,1146.8,1692
62.7,45.6,31.3,25.7,82.0,6.4,103.46365541576816,33,11,1,1268.6,3884
91.3,37.0,43.0,27.8,77.9,6.2,103.46365541576816,33,6,1,1116.3,3731
66.6,38.5,45.6,30.4,83.4,7.4,103.46365541576816,33,11,1,1299.4,1510
90.6,31.9,42.3,36.1,84.4,7.5,103.46365541576816,33,6,1,1017.4,2760
83.8,32.9,39.3,29.2,71.2,6.5,103.46365541576816,33,11,1,1202.1,2597
76.8,37.7,45.9,24.6,80.1,7.4,103.46365541576816,33,6,1,1243.2,2114
62.0,32.9,49.0,26.0,70.1,6.4,103.46365541576816,33,11,1,1186.2,1696
61.4,44.7,32.0,24.4,81.4,7.0,103.46365541576816,33,6,1,1014.1,3187
91.6,46.5,38.3,34.6,73.7,7.2,103.46365541576816,33,11,1,1186.6,1933
62.5,37.2,32.9,28.7,80.7,6.4,103.46365541576816,33,6,1,1298.6,3677
79.9,33.3,44.2,28.4,72.4,7.2,103.46365541576816,33,11,1,1239.8,2733
63.4,49.4,49.1,24.9,85.0,6.2,103.46365541576816,33,6,1,1139.2,3172
92.0,31.0,40.3,36.3,80.1,6.3,103.46365541576816,33,11,1,1015.7,2313
87.6,46.7,43.7,29.5,75.4,6.7,103.46365541576816,33,6,1,1023.4,1854
75.3,33.1,32.3,37.9,83.8,6.1,103.46365541576816,33,11,1,1239.3,2978
60.7,41.0,45.3,28.1,76.7,6.4,103.46365541576816,33,6,1,1234.5,2693
92.9,37.3,46.9,29.0,74.9,7.3,103.46365541576816,33,11,1,1093.8,2740
70.4,47.0,42.6,32.9,81.6,7.4,103.46365541576816,33,6,1,1179.9,2845
98.9,49.4,38.5,26.2,84.5,7.0,103.46365541576816,33,11,1,1127.1,1848
81.7,44.3,32.0,37.0,78.9,6.3,103.46365541576816,33,6,1,1283.0,3101
84.5,49.5,35.2,28.2,78.1,6.2,103.46365541576816,33,11,1,1132.0,1646
83.8,36.3,37.1,29.2,89.7,6.2,103.46365541576816,33,6,1,1141.6,3855
92.9,44.6,46.0,24.2,82.2,6.1,103.46365541576816,33,11,1,1121.2,2498
75.0,47.3,45.7,28.4,88.8,7.3,103.46365541576816,33,6,1,1228.2,3801
75.9,33.9,46.5,33.8,73.2,7.3,103.46365541576816,33,11,1,1120.1,2095
72.7,48.9,40.3,24.9,84.2,6.1,103.46365541576816,33,6,1,1140.5,2927
62.4,45.7,37.8,33.5,89.2,7.0,103.46365541576816,33,11,1,1216.6,3653
60.6,39.8,30.8,33.5,88.1,6.3,103.46365541576816,33,6,1,1288.0,3641
93.9,43.7,33.3,37.6,86.4,6.3,103.46365541576816,33,11,1,1225.4,1502
66.0,41.6,40.8,37.7,78.6,7.5,103.46365541576816,33,6,1,1077.4,2359
71.5,45.3,47.9,37.8,74.2,7.4,103.46365541576816,33,11,1,1279.5,1678
84.5,35.0,39.2,37.2,82.5,6.3,103.46365541576816,33,6,1,1061.5,3871
91.2,49.5,44.7,36.7,73.5,6.2,103.46365541576816,33,11,1,1261.6,2278
72.7,50.0,35.7,25.0,86.4,7.0,103.46365541576816,33,6,1,1286.6,1819
72.4,35.7,46.6,29.2,82.2,6.8,103.46365541576816,33,11,1,1269.6,3574
86.4,46.0,39.2,30.1,78.3,6.2,103.46365541576816,33,6,1,1135.2,1758
68.1,33.5,41.9,36.4,82.2,6.6,103.46365541576816,33,11,1,1231.2,2008
79.6,45.7,44.8,28.1,77.4,6.4,103.46365541576816,33,6,1,1188.5,1605
79.2,41.2,33.5,38.0,84.4,7.2,103.46365541576816,33,11,1,1179.8,1561
61.7,41.6,38.9,37.1,73.8,6.3,103.46365541576816,33,6,1,1166.2,3956
71.5,34.6,37.0,28.2,78.5,6.1,103.46365541576816,33,11,1,1138.9,2494
169.5,89.7,138.5,21.0,65.1,6.8,103.46365541576816,61,11,1,2235.0,3630
191.2,87.7,145.8,25.7,77.2,7.6,103.46365541576816,61,9,1,2005.3,3739
175.3,77.6,129.8,22.5,70.7,6.7,103.46365541576816,61,20,1,2452.6,1545
159.0,67.1,147.4,22.1,77.6,7.4,103.46365541576816,61,10,1,1987.5,3789
189.1,62.6,149.6,26.5,66.1,6.9,103.46365541576816,61,11,1,2466.8,1625
154.8,93.9,124.3,21.7,74.6,6.8,103.46365541576816,61,9,1,2393.8,3506
169.7,67.1,126.7,25.9,70.2,7.7,103.46365541576816,61,20,1,2486.8,1717
164.1,64.6,130.3,23.8,74.8,7.2,103.46365541576816,61,10,1,1802.0,2281
156.9,61.5,131.2,26.9,75.5,7.1,103.46365541576816,61,11,1,2049.6,2875
185.2,89.9,149.6,25.7,67.3,7.9,103.46365541576816,61,9,1,2083.3,3009
160.3,76.3,121.3,26.9,70.9,6.5,103.46365541576816,61,20,1,1981.1,3489
152.6,70.5,136.6,21.7,78.6,7.5,103.46365541576816,61,10,1,1969.9,3384
169.4,63.0,129.0,21.7,73.9,7.6,103.46365541576816,61,11,1,1878.6,1684
156.7,76.4,135.2,26.5,69.8,6.7,103.46365541576816,61,9,1,1715.2,3443
152.4,68.3,141.0,21.9,75.2,7.9,103.46365541576816,61,20,1,2263.2,3285
181.9,95.2,133.0,21.9,66.3,6.7,103.46365541576816,61,10,1,1551.7,2660
194.7,75.0,128.0,26.2,70.1,7.1,103.46365541576816,61,11,1,1733.2,1525
195.8,88.7,138.1,25.9,71.2,6.5,103.46365541576816,61,9,1,2200.2,2747
172.9,61.3,146.1,21.4,69.4,7.8,103.46365541576816,61,20,1,1786.9,3717
171.7,73.6,140.3,23.9,73.7,7.6,103.46365541576816,61,10,1,1831.4,3233
161.7,77.1,144.7,25.7,73.5,7.0,103.46365541576816,61,11,1,1655.2,2588
186.1,84.5,135.4,25.5,65.8,6.8,103.46365541576816,61,9,1,1676.4,1821
172.6,74.6,148.1,21.3,69.0,7.3,103.46365541576816,61,20,1,1909.7,2029
161.4,73.8,146.6,25.1,78.0,7.5,103.46365541576816,61,10,1,1959.0,1737
183.1,82.5,128.3,22.5,79.8,6.6,103.46365541576816,61,11,1,1787.5,3203
184.3,72.4,131.8,24.4,68.6,7.5,103.46365541576816,61,9,1,2451.1,2445
183.9,66.1,129.9,24.5,69.7,7.1,103.46365541576816,61,20,1,2450.2,3955
199.3,76.9,123.5,24.5,79.6,7.8,103.46365541576816,61,10,1,1767.4,2787
176.9,92.9,145.0,21.4,69.9,7.8,103.46365541576816,61,11,1,2066.0,3910
170.0,63.4,126.9,25.3,71.4,6.9,103.46365541576816,61,9,1,2469.0,3666
170.1,69.1,131.9,23.0,66.6,7.7,103.46365541576816,61,20,1,1677.7,2536
167.6,89.0,131.1,24.6,72.0,7.6,103.46365541576816,61,10,1,1939.3,3087
164.7,62.9,140.9,22.0,74.8,7.3,103.46365541576816,61,11,1,1884.4,2546
183.2,85.2,128.0,23.1,66.4,7.4,103.46365541576816,61,9,1,1785.6,2179
165.6,71.5,148.3,22.9,77.6,6.8,103.46365541576816,61,20,1,1551.2,1608
176.3,70.9,121.4,21.1,65.8,7.1,103.46365541576816,61,10,1,1757.4,2286
191.6,85.9,149.0,21.6,70.3,6.7,103.46365541576816,61,11,1,1807.2,1596
159.6,88.8,140.5,23.0,69.1,7.5,103.46365541576816,61,9,1,2078.3,3683
192.2,84.0,145.2,26.4,75.2,6.9,103.46365541576816,61,20,1,1642.8,3687
195.4,99.4,129.5,24.8,70.1,6.9,103.46365541576816,61,10,1,1523.6,2817
152.8,92.3,122.2,26.0,72.6,7.4,103.46365541576816,61,11,1,1601.0,3585
187.6,92.6,145.9,24.8,67.8,7.0,103.46365541576816,61,9,1,2390.5,3043
169.3,64.9,138.3,26.3,75.3,7.2,103.46365541576816,61,20,1,1599.5,3534
196.9,80.0,138.7,26.6,65.5,6.8,103.46365541576816,61,10,1,2492.0,3899
160.2,84.5,141.5,26.2,75.4,7.6,103.46365541576816,61,11,1,2240.3,1891
193.2,92.5,135.9,26.7,68.1,7.4,103.46365541576816,61,9,1,1807.0,3150
171.5,76.5,125.5,25.7,71.3,7.3,103.46365541576816,61,20,1,2171.4,3138
157.7,79.1,137.2,25.5,70.2,7.7,103.46365541576816,61,10,1,2308.0,3207
182.6,82.4,142.4,23.4,77.0,6.7,103.46365541576816,61,11,1,2382.5,3923
198.5,87.5,121.2,25.3,67.5,6.6,103.46365541576816,61,9,1,2125.2,2294
181.3,78.9,142.6,23.9,75.7,6.6,103.46365541576816,61,20,1,2092.3,1867
158.3,66.2,120.8,23.9,71.9,7.8,103.46365541576816,61,10,1,2122.7,3700
199.9,96.7,122.5,25.7,67.0,6.5,103.46365541576816,61,11,1,2370.3,3260
163.9,75.1,135.1,24.5,76.3,7.4,103.46365541576816,61,9,1,2023.4,3690
196.2,77.9,149.0,23.8,76.6,7.2,103.46365541576816,61,20,1,1788.4,2317
198.9,94.0,149.6,25.4,69.5,7.5,103.46365541576816,61,10,1,2060.1,2551
187.3,86.3,146.1,25.3,76.7,7.4,103.46365541576816,61,11,1,2273.2,1736
187.3,99.2,136.3,24.1,73.9,6.9,103.46365541576816,61,9,1,1842.8,2815
197.3,89.4,133.3,25.8,78.3,6.9,103.46365541576816,61,20,1,1882.7,3994
150.1,71.4,123.8,23.5,70.1,7.9,103.46365541576816,61,10,1,2086.4,1932
198.2,88.0,122.4,22.8,78.4,7.1,103.46365541576816,61,11,1,1990.2,2301
156.5,82.8,123.7,24.8,66.1,7.1,103.46365541576816,61,9,1,1973.3,3091
155.4,66.8,147.6,21.4,67.5,7.2,103.46365541576816,61,20,1,2489.3,3881
162.9,86.9,122.4,21.2,74.2,7.3,103.46365541576816,61,10,1,2219.8,2595
177.1,73.4,135.4,23.7,75.6,6.7,103.46365541576816,61,11,1,1678.3,1691
186.9,89.6,126.7,21.7,71.5,8.0,103.46365541576816,61,9,1,2386.3,3966
184.8,90.9,128.7,24.6,77.6,6.7,103.46365541576816,61,20,1,2363.0,1825
187.0,65.9,126.7,25.1,71.5,7.0,103.46365541576816,61,10,1,1899.7,2020
165.8,67.3,133.1,22.7,76.5,6.6,103.46365541576816,61,11,1,2139.1,3258
189.6,82.9,126.2,25.9,65.8,7.4,103.46365541576816,61,9,1,1773.0,2167
153.0,83.2,133.2,26.3,67.8,6.6,103.46365541576816,61,20,1,2119.4,3445
194.3,78.3,129.3,24.8,79.2,6.5,103.46365541576816,61,10,1,2437.2,1978
182.0,72.7,129.1,23.8,76.7,7.2,103.46365541576816,61,11,1,2286.1,2254
156.1,81.6,121.1,22.6,67.0,7.5,103.46365541576816,61,9,1,2198.7,2226
167.1,84.6,132.7,23.6,65.4,6.9,103.46365541576816,61,20,1,2420.5,3611
153.7,97.6,140.5,26.4,66.5,6.9,103.46365541576816,61,10,1,1810.0,2501
172.6,65.5,129.5,23.9,74.7,7.5,103.46365541576816,61,11,1,2193.7,2957
192.7,88.2,147.3,25.1,66.2,7.6,103.46365541576816,61,9,1,2490.3,1707
164.2,87.1,141.2,22.3,73.5,7.6,103.46365541576816,61,20,1,2101.2,3070
191.8,99.5,136.0,21.6,75.4,6.6,103.46365541576816,61,10,1,2170.9,3218
164.8,82.5,126.0,23.0,77.3,7.3,103.46365541576816,61,11,1,1566.1,2539
176.9,75.0,138.5,27.0,72.9,7.0,103.46365541576816,61,9,1,2063.0,2894
156.5,96.2,125.5,21.5,73.2,6.8,103.46365541576816,61,20,1,2089.2,2887
174.1,67.9,132.7,26.7,68.1,7.0,103.46365541576816,61,10,1,2482.4,3962
162.2,60.8,138.0,22.5,72.4,7.6,103.46365541576816,61,11,1,2127.2,3186
171.2,94.3,149.1,25.6,79.2,7.1,103.46365541576816,61,9,1,1516.0,3253
182.2,64.0,135.6,26.6,75.4,7.5,103.46365541576816,61,20,1,2359.3,3962
153.8,63.8,123.3,24.0,77.7,7.7,103.46365541576816,61,10,1,2263.8,3619
157.8,69.8,128.5,23.6,68.6,6.9,103.46365541576816,61,11,1,2269.1,2782
188.4,94.2,147.9,26.6,66.2,6.5,103.46365541576816,61,9,1,2370.3,2993
164.2,64.6,129.0,23.2,79.2,7.7,103.46365541576816,61,20,1,2316.3,3859
159.9,62.4,146.6,24.8,70.6,6.8,103.46365541576816,61,10,1,1951.2,3746
192.6,69.8,126.0,22.5,78.7,6.9,103.46365541576816,61,11,1,2418.8,2208
192.1,77.8,131.8,23.3,67.6,8.0,103.46365541576816,61,9,1,1776.6,3906
161.4,95.0,140.7,22.5,75.5,6.6,103.46365541576816,61,20,1,2066.1,3944
173.0,77.6,125.2,24.7,77.7,7.9,103.46365541576816,61,10,1,1746.0,2735
186.8,77.3,132.9,24.6,77.5,7.0,103.46365541576816,61,11,1,2313.7,2074
186.3,90.3,146.5,25.6,77.4,7.1,103.46365541576816,61,9,1,1714.5,2166
156.8,66.9,121.1,26.9,66.8,7.3,103.46365541576816,61,20,1,2122.8,2783
188.9,60.4,145.2,21.3,70.1,6.7,103.46365541576816,61,10,1,1942.0,2491
159.2,71.6,146.4,25.9,72.4,7.3,103.46365541576816,61,11,1,1955.6,3721
169.4,98.8,137.2,25.5,77.7,6.7,103.46365541576816,61,9,1,1808.2,3339
155.0,70.1,120.0,21.9,75.0,6.7,103.46365541576816,61,20,1,2299.8,3334
164.5,94.3,133.6,25.0,66.2,7.7,103.46365541576816,61,10,1,2464.8,3071
158.5,62.4,136.8,22.0,78.8,6.6,103.46365541576816,61,11,1,1544.9,3434
159.8,70.0,138.4,23.9,70.9,7.7,103.46365541576816,61,9,1,1767.3,3350
175.4,71.5,141.2,21.4,71.1,6.5,103.46365541576816,61,20,1,2044.1,3688
178.6,78.2,125.1,24.6,78.9,6.7,103.46365541576816,61,10,1,2441.9,1904
186.1,79.8,131.1,22.1,79.5,8.0,103.46365541576816,61,11,1,1952.2,1970
181.9,76.5,125.6,23.2,75.5,8.0,103.46365541576816,61,9,1,2408.1,2944
154.0,77.9,147.0,24.5,78.8,6.9,103.46365541576816,61,20,1,2007.2,3747
179.5,65.1,123.2,23.4,73.7,7.1,103.46365541576816,61,10,1,2039.6,2414
155.5,78.6,146.9,22.4,65.2,7.7,103.46365541576816,61,11,1,1736.7,1965
181.6,73.7,128.1,25.8,77.0,7.9,103.46365541576816,61,9,1,2337.9,2654
162.2,66.8,149.5,24.7,68.8,6.7,103.46365541576816,61,20,1,2471.1,3953
170.9,99.6,126.2,22.4,77.1,7.7,103.46365541576816,61,10,1,2064.9,3744
185.0,81.8,120.2,24.8,74.5,7.8,103.46365541576816,61,11,1,1913.0,2074
168.1,94.0,123.5,24.5,67.5,7.0,103.46365541576816,61,9,1,2092.7,2255
164.0,86.2,148.5,21.3,74.6,7.6,103.46365541576816,61,20,1,1757.6,3133
163.3,84.3,124.7,26.3,70.0,7.2,103.46365541576816,61,10,1,2330.5,3362
189.4,85.8,130.9,21.9,69.1,6.9,103.46365541576816,61,11,1,2075.7,2454
172.4,92.4,139.7,23.2,77.9,7.1,103.46365541576816,61,9,1,2324.1,3150
179.5,62.7,142.8,25.8,77.8,7.9,103.46365541576816,61,20,1,1805.6,3776
191.4,81.1,124.5,24.4,65.2,6.9,103.46365541576816,61,10,1,1615.4,2051
175.0,65.9,138.0,26.9,78.2,6.7,103.46365541576816,61,11,1,2154.4,3898
185.0,99.8,121.4,24.0,74.5,7.9,103.46365541576816,61,9,1,1679.3,2338
156.7,88.1,145.5,21.5,79.4,6.7,103.46365541576816,61,20,1,2202.9,3246
192.8,74.0,128.6,26.2,70.8,7.4,103.46365541576816,61,10,1,2099.4,1823
192.9,73.1,142.8,24.9,70.3,7.8,103.46365541576816,61,11,1,2393.2,2608
199.8,71.0,128.0,22.1,68.0,7.2,103.46365541576816,61,9,1,1746.5,2970
188.3,88.0,148.5,21.9,75.4,6.5,103.46365541576816,61,20,1,1771.7,3671
186.3,73.5,145.8,26.1,75.2,8.0,103.46365541576816,61,10,1,1638.8,3566
160.4,73.8,134.1,21.3,72.8,7.9,103.46365541576816,61,11,1,1635.4,1528
189.4,94.6,137.6,24.0,76.4,6.8,103.46365541576816,61,9,1,2224.1,2410
159.7,66.0,128.0,27.0,77.6,6.9,103.46365541576816,61,20,1,2391.5,3083
185.3,97.3,126.1,24.2,73.0,7.6,103.46365541576816,61,10,1,2087.8,3785
179.7,61.1,141.5,26.6,76.1,6.8,103.46365541576816,61,11,1,1579.4,3031
180.9,60.9,120.3,23.2,66.2,7.7,103.46365541576816,61,9,1,1912.4,3333
158.8,89.3,148.3,23.0,79.4,7.1,103.46365541576816,61,20,1,1537.6,2267
188.2,86.3,130.3,23.7,69.5,7.0,103.46365541576816,61,10,1,1510.9,1791
185.7,76.1,139.9,22.6,78.7,7.0,103.46365541576816,61,11,1,1797.9,3983
164.0,81.9,127.8,23.5,76.3,7.2,103.46365541576816,61,9,1,1895.4,2172
183.2,67.2,123.0,23.2,76.8,7.8,103.46365541576816,61,20,1,1646.3,3990
178.6,76.8,134.9,23.3,74.9,7.9,103.46365541576816,61,10,1,2043.6,3377
197.9,69.3,142.3,22.5,78.7,7.8,103.46365541576816,61,11,1,2008.5,2204
177.9,94.6,144.0,23.7,67.4,7.7,103.46365541576816,61,9,1,2272.0,3341
151.4,71.7,145.1,21.2,77.6,6.7,103.46365541576816,61,20,1,2183.7,3633
185.5,90.7,125.5,21.9,72.6,6.9,103.46365541576816,61,10,1,2154.8,2622
189.8,86.0,136.5,26.0,72.7,6.9,103.46365541576816,61,11,1,1835.9,2710
179.8,62.2,133.9,24.0,67.5,7.0,103.46365541576816,61,9,1,1628.2,1814
189.2,74.2,130.6,22.7,78.6,6.8,103.46365541576816,61,20,1,1627.6,2375
187.5,77.3,120.6,25.9,67.5,7.7,103.46365541576816,61,10,1,1628.7,2886
180.8,65.9,137.6,24.3,75.6,6.6,103.46365541576816,61,11,1,1938.4,2300
189.0,76.9,122.5,25.4,70.5,7.1,103.46365541576816,61,9,1,2268.9,3762
155.2,85.8,142.0,24.8,68.6,7.6,103.46365541576816,61,20,1,1539.9,2515
172.3,66.8,125.8,21.5,69.5,7.1,103.46365541576816,61,10,1,2088.0,3415
162.4,89.6,134.9,24.4,77.0,8.0,103.46365541576816,61,11,1,2398.6,2374
199.1,94.9,140.2,24.8,70.4,7.0,103.46365541576816,61,9,1,2357.7,2575
179.5,77.3,135.9,26.5,68.0,6.9,103.46365541576816,61,20,1,2357.0,3607
173.0,92.4,141.7,25.2,70.5,7.9,103.46365541576816,61,10,1,1761.5,3633
166.4,63.2,127.4,23.8,66.5,7.3,103.46365541576816,61,11,1,1525.6,3251
197.4,96.4,140.9,24.7,79.8,7.0,103.46365541576816,61,9,1,1704.7,3394
197.3,81.5,138.7,23.9,67.1,6.9,103.46365541576816,61,20,1,1711.6,3885
174.7,63.6,148.3,22.0,74.7,6.7,103.46365541576816,61,10,1,2283.8,2425
164.7,79.3,147.6,23.3,78.4,7.4,103.46365541576816,61,11,1,2373.7,2747
186.7,75.7,141.5,25.8,68.2,6.8,103.46365541576816,61,9,1,1737.9,3848
152.1,64.5,124.9,24.8,77.6,7.8,103.46365541576816,61,20,1,2296.9,1700
166.9,64.9,133.6,26.4,66.7,6.7,103.46365541576816,61,10,1,2177.6,2570
170.6,61.2,146.4,22.0,78.2,7.0,103.46365541576816,61,11,1,2292.3,3042
164.3,78.1,130.6,25.6,66.7,7.6,103.46365541576816,61,9,1,1969.5,1875
172.7,74.6,140.0,26.5,78.9,7.4,103.46365541576816,61,20,1,1685.2,2921
170.0,75.5,121.1,24.9,68.3,7.8,103.46365541576816,61,10,1,2392.1,3988
170.5,91.5,144.3,24.6,69.5,7.7,103.46365541576816,61,11,1,2020.9,3884
197.3,66.6,124.0,22.9,76.4,7.3,103.46365541576816,61,9,1,2474.8,2982
183.1,60.2,147.2,23.7,74.9,8.0,103.46365541576816,61,20,1,1699.2,2089
187.6,63.7,122.0,23.9,74.4,6.7,103.46365541576816,61,10,1,1521.2,2039
154.6,86.1,138.9,21.3,65.6,7.8,103.46365541576816,61,11,1,2025.6,2174
188.0,90.2,149.8,22.2,69.4,6.7,103.46365541576816,61,9,1,1933.0,1547
197.7,73.2,122.0,24.1,65.9,7.5,103.46365541576816,61,20,1,1917.9,2925
160.0,74.6,149.5,25.0,69.5,7.1,103.46365541576816,61,10,1,2275.0,2289
172.4,88.4,129.2,25.6,70.1,6.6,103.46365541576816,61,11,1,2098.7,3960
184.1,97.8,127.8,24.9,68.5,7.6,103.46365541576816,61,9,1,1542.2,3357
193.9,86.2,121.7,23.6,79.3,6.8,103.46365541576816,61,20,1,1573.4,3884
184.1,87.8,140.2,21.1,72.6,6.7,103.46365541576816,61,10,1,2141.1,3569
155.3,85.4,139.5,23.5,66.6,7.8,103.46365541576816,61,11,1,2230.3,3967
166.3,95.9,137.3,24.0,78.7,7.8,103.46365541576816,61,9,1,1752.1,3848
195.3,90.3,135.9,25.7,68.2,7.3,103.46365541576816,61,20,1,2498.8,3117
175.9,65.1,124.3,21.1,77.6,6.6,103.46365541576816,61,10,1,2017.1,1682
163.6,93.4,145.4,22.2,79.9,7.6,103.46365541576816,61,11,1,2304.8,3069
185.0,85.2,134.8,25.1,69.2,7.0,103.46365541576816,61,9,1,2407.1,1681
183.8,92.9,145.8,21.7,70.4,7.4,103.46365541576816,61,20,1,2054.8,2385
151.3,96.7,144.5,23.8,72.5,6.6,103.46365541576816,61,10,1,1577.7,3156
187.4,67.5,141.1,22.7,66.0,7.0,103.46365541576816,61,11,1,2444.4,3656
165.2,90.1,131.5,22.7,77.1,7.8,103.46365541576816,61,9,1,2441.9,1782
167.0,90.9,142.4,22.6,71.2,7.6,103.46365541576816,61,20,1,1541.3,3266
173.5,95.0,137.6,24.2,77.2,7.4,103.46365541576816,61,10,1,1723.1,1542
188.7,85.2,146.8,22.9,79.9,7.9,103.46365541576816,61,11,1,1983.8,2880
172.3,77.4,128.4,23.1,69.7,7.1,103.46365541576816,61,9,1,1701.4,3550
175.8,65.2,148.5,21.7,68.5,6.8,103.46365541576816,61,20,1,1657.1,2901
157.4,69.0,122.3,21.6,74.1,7.5,103.46365541576816,61,10,1,2006.8,1861
171.8,91.8,124.5,21.8,71.3,7.6,103.46365541576816,61,11,1,1999.3,3920
191.8,62.9,121.6,25.5,67.6,7.0,103.46365541576816,61,9,1,1858.0,3765
174.2,68.0,131.4,23.9,70.4,7.1,103.46365541576816,61,20,1,1853.3,3623
174.6,83.1,126.9,25.0,75.4,7.6,103.46365541576816,61,10,1,2417.0,3513
195.2,94.7,120.2,24.8,74.8,7.5,103.46365541576816,61,11,1,1928.5,2552
155.5,72.4,128.0,22.1,74.7,6.7,103.46365541576816,61,9,1,2183.4,2071
164.4,64.3,138.0,24.1,66.1,7.8,103.46365541576816,61,20,1,1966.3,1918
193.3,65.7,127.9,25.2,66.5,7.4,103.46365541576816,61,10,1,1784.3,3445
181.6,69.9,144.0,24.4,75.8,7.4,103.46365541576816,61,11,1,2026.9,3563
199.8,94.8,143.6,24.5,72.5,7.4,103.46365541576816,61,9,1,2062.2,2310
195.7,80.5,131.9,22.0,68.0,8.0,103.46365541576816,61,20,1,1649.6,1642
184.5,64.1,137.1,22.9,77.5,8.0,103.46365541576816,61,10,1,1950.8,3341
156.9,90.7,145.0,22.7,72.6,7.3,103.46365541576816,61,11,1,1807.0,1982
199.5,95.5,130.7,23.4,67.1,6.6,103.46365541576816,61,9,1,2072.9,2126
152.1,60.7,129.9,24.8,71.5,6.8,103.46365541576816,61,20,1,2090.9,3989
183.8,68.8,131.6,25.0,68.3,6.6,103.46365541576816,61,10,1,2418.5,2047
190.4,83.2,136.7,22.9,67.6,7.3,103.46365541576816,61,11,1,2136.3,2365
153.9,67.3,146.8,25.0,74.5,7.8,103.46365541576816,61,9,1,1570.7,3462
164.6,74.7,123.6,23.6,70.1,6.7,103.46365541576816,61,20,1,2408.4,1864
177.0,63.5,127.5,22.2,65.5,6.5,103.46365541576816,61,10,1,2407.3,2489
159.6,80.9,126.1,23.1,72.9,7.9,103.46365541576816,61,11,1,1600.8,3772
154.4,99.8,122.6,22.2,72.9,7.3,103.46365541576816,61,9,1,2329.0,3425
160.0,83.1,124.2,26.9,67.4,6.6,103.46365541576816,61,20,1,1654.4,3075
165.2,73.4,134.6,23.4,65.1,6.8,103.46365541576816,61,10,1,1513.0,1569
173.6,81.6,148.5,23.5,74.5,8.0,103.46365541576816,61,11,1,2109.6,2964
199.9,78.6,132.8,25.0,74.6,7.9,103.46365541576816,61,9,1,1899.1,2404
173.3,92.8,124.2,24.0,66.7,7.8,103.46365541576816,61,20,1,2191.7,2245
180.0,88.7,133.3,25.1,73.8,7.1,103.46365541576816,61,10,1,1956.2,1700
161.9,64.7,120.7,24.7,71.1,6.9,103.46365541576816,61,11,1,2028.0,3941
180.6,67.4,127.7,26.2,65.1,6.6,103.46365541576816,61,9,1,2481.5,2744
164.7,88.2,131.2,25.4,67.6,7.1,103.46365541576816,61,20,1,1708.3,2178
193.7,85.7,138.8,22.5,70.9,7.4,103.46365541576816,61,10,1,2350.3,1905
173.4,87.3,142.4,22.6,67.7,7.2,103.46365541576816,61,11,1,1931.4,1816
151.8,65.3,120.2,23.6,74.0,6.9,103.46365541576816,61,9,1,2233.3,2233
190.3,67.7,144.8,26.2,66.7,7.7,103.46365541576816,61,20,1,1803.5,3683
195.1,94.2,122.5,23.2,66.0,6.8,103.46365541576816,61,10,1,1990.7,2276
189.1,83.8,149.8,25.8,73.1,7.6,103.46365541576816,61,11,1,2257.5,3635
182.8,86.9,123.0,26.9,69.6,7.1,103.46365541576816,61,9,1,1569.6,2992
177.9,88.1,141.6,22.0,76.8,7.9,103.46365541576816,61,20,1,1506.3,3990
169.7,91.3,135.2,23.4,77.4,6.5,103.46365541576816,61,10,1,2374.7,1656
186.4,99.0,140.0,25.4,78.2,7.3,103.46365541576816,61,11,1,2329.6,1655
185.1,88.7,130.0,21.6,72.1,6.8,103.46365541576816,61,9,1,1819.6,3285
181.2,62.6,140.7,23.2,68.7,7.7,103.46365541576816,61,20,1,2327.7,1714
152.6,79.0,137.7,23.4,79.3,6.7,103.46365541576816,61,10,1,1706.6,3856
180.2,73.8,149.1,21.7,74.5,7.9,103.46365541576816,61,11,1,1515.6,3364
190.4,87.0,120.3,24.2,78.7,7.4,103.46365541576816,61,9,1,2102.8,2140
189.5,72.5,135.0,26.2,70.3,6.7,103.46365541576816,61,20,1,2423.2,1904
156.1,65.3,128.0,25.0,71.0,7.3,103.46365541576816,61,10,1,2247.2,3105
179.8,69.7,134.3,22.2,79.7,7.2,103.46365541576816,61,11,1,2099.4,3588
186.4,74.2,138.2,22.2,67.7,7.8,103.46365541576816,61,9,1,2356.3,3058
165.4,60.1,135.0,26.7,66.8,7.4,103.46365541576816,61,20,1,2019.4,2304
154.0,91.4,138.2,22.2,65.2,6.8,103.46365541576816,61,10,1,2459.4,3511
191.4,74.3,123.2,25.2,79.7,6.6,103.46365541576816,61,11,1,2315.8,3144
191.0,73.6,131.0,24.5,66.6,7.5,103.46365541576816,61,9,1,1647.7,3375
176.8,75.7,138.6,23.7,73.5,7.7,103.46365541576816,61,20,1,1755.8,1903
188.1,93.6,142.0,23.2,71.6,7.5,103.46365541576816,61,10,1,2074.4,1993
163.1,66.5,135.8,21.8,79.0,7.4,103.46365541576816,61,11,1,1880.1,3866
171.8,61.9,138.9,26.5,72.1,7.7,103.46365541576816,61,9,1,2091.3,2343
188.3,84.5,149.7,22.5,67.0,7.9,103.46365541576816,61,20,1,1790.1,2811
157.6,64.9,147.7,25.9,75.2,6.6,103.46365541576816,61,10,1,2263.0,3597
